,url,title,rating,reviews,prep_time,calories_per_serving,ingredients_flat
5127,https://www.bigoven.com/recipe/crock-pot-thai-chicken-thighs/215164,Crock Pot Thai Chicken Thighs,NA,NA,45,248,"{u'lime juice': u'25 ml', u'boneless, skinless chicken thighs': u'20', u'ginger': u'25 ml', u'soy sauce': u'75 ml', u'salsa': u'1135 g', u'scallions': u'7.5', u'peanut butter': u'295 ml'}"
5128,https://www.bigoven.com/recipe/chicken-and-sausage-cassoulet-crockpot/211010,Chicken and Sausage Cassoulet (Crockpot),NA,NA,240,350,"{u'Celery, chopped': u'2.5 Stalk', u'Bay leaf': u'2.5', u'Dried basil': u'5 ml', u'Onion, chopped': u'295 ml', u'Dried oregano': u'5 ml', u'instant chicken bouillon': u'12.5 ml', u'Italian sausage link': u'282.5 g', u'Garlic, minced': u'2.5 clove', u'Chicken breast halves': u'10', u'navy beans': u'2.5 15-oz. Can', u'Tomato juice': u'592.5 ml', u'Carrots, chopped': u'5'}"
5129,https://www.bigoven.com/recipe/crockpot-chicken-and-stuffing/327259,Crockpot Chicken and Stuffing,4.5,2,360,797,"{u'Cream of Chicken Soup': u'1.66666666666667 can', u'chicken': u'', u'chicken broth': u'1.66666666666667 can', u'stovetop': u'1.66666666666667 box'}"
5130,https://www.bigoven.com/recipe/crock-pot-ranch-pork-chops/336139,Crock Pot Ranch Pork Chops,4.7,3,45,367,"{u'Low fat cream mushroom soup': u'3.33333333333333 (10.75 oz) Can', u'pork chops': u'10', u'Ranch dip mix': u'3.33333333333333 Packet'}"
5131,https://www.bigoven.com/recipe/russian-apricot-chicken/46552,Russian Apricot Chicken,4.7,3,45,238,"{u'Russian dressing': u'2.5 Bottle', u'Boneless chicken': u'pieces', u'Lipton onion soup mix': u'2.5 pk', u'Onion': u'2.5 lg', u'Water': u'592.5 ml', u'apricot jam': u'2.5 Jar'}"
5132,https://www.bigoven.com/recipe/crockpot-chinese-style-country-ribs/75894,Crockpot Chinese Style Country Ribs,NA,NA,120,612,"{u'garlic': u'1.66666666666667 Clove', u'Orange marmalade': u'98.3333333333333 ml', u'Country style spareribs': u'3.33333333333333 kg', u'Catsup': u'50 ml', u'Soy sauce': u'98.3333333333333 ml'}"
5133,https://www.bigoven.com/recipe/low-fat-glazed-chicken-in-crockpot/107652,Low-Fat Glazed Chicken in Crockpot,NA,NA,45,219,"{u'Chicken breasts': u'5', u'Ground nutmeg': u'1.66666666666667 ds', u'Marjoram': u'3.33333333333333 ml', u'Orange juice frozen concentrate': u'283.333333333333 g', u'Water': u'98.3333333333333 ml', u'Cornstarch': u'50 ml', u'Garlic powder': u'1.66666666666667 ds'}"
5134,https://www.bigoven.com/recipe/pulled-beef-sandwiches/176966,Pulled Beef Sandwiches,5,1,45,30,"{u'Au Jus Mix': u'', u'Good Seasons Mild Italian Dressing Mix': u'', u'low sodium beef broth': u'2.5 can', u'eye of round': u''}"
5135,https://www.bigoven.com/recipe/crock-pot-pork-roast-tenderloin-and-gravy/177034,Crock Pot Pork Roast Tenderloin and Gravy,5,1,45,204,"{u'water': u'263.333333333333 ml', u'Cornstarch': u'65.5555555555556 ml', u'whole boneless pork tenderloin': u'1.11111111111111 kg', u'meat tenderizer': u''}"
5136,https://www.bigoven.com/recipe/stuffed-chicken-breast-in-crock-pot/35744,Stuffed Chicken Breast in Crock Pot,5,1,45,2789,"{u'Cream of celery soup': u'20 cn', u'Paprika': u'', u'Stuffing': u'', u'Boneless whole chicken': u'30'}"
5137,https://www.bigoven.com/recipe/texas-pulled-pork/251886,Texas Pulled Pork,3.7,3,150,974,"{u'butter': u'37.5 ml', u'Garlic cloves': u'2.5 large', u'chili powder': u'18.75 ml', u'pork shoulder roast': u'2.5 kg', u'hamburger buns': u'10', u'chicken broth': u'147.5 ml', u'Worcestershire sauce': u'18.75 ml', u'thyme': u'8.75 ml', u'Yellow mustard': u'18.75 ml', u'Brown sugar': u'73.75 ml', u'apple cider vinegar': u'147.5 ml', u'barbecue sauce': u'296.25 ml', u'Vegetable oil': u'6.25 ml', u'extra large onion': u'1.25'}"
5138,https://www.bigoven.com/recipe/slow-cooked-chili/185747,Slow Cooked Chili,4.6,5,45,574,"{u'chopped onion': u'443.75 ml', u'Pepper': u'6.25 ml', u'chili powder': u'37.5 ml', u'Garlic Cloves': u'2.5', u'Ground Turkey': u'0.5625 kg', u'Cumin': u'18.75 ml', u'Ground Beef': u'0.5625 kg', u'Cayenne Pepper': u'', u'Crushed or Diced Tomatoes': u'1.25 28oz Can', u'Kidney Beans': u'2.5 16oz Cans', u'Chopped Green Pepper': u'296.25 ml', u'Whole Tomatoes': u'1.25 28oz Can', u'salt': u'12.5 ml'}"
5139,https://www.bigoven.com/recipe/3-packet-crock-pot-chicken/709494,3 Packet Crock Pot Chicken,5,1,365,260,"{u'water': u'592.5 ml', u'Ranch dressing mix': u'2.5 packet', u'skinless chicken breasts': u'10 boneless,', u'chicken gravy mix': u'2.5 packet', u'Italian dressing mix': u'2.5 packet'}"
5140,https://www.bigoven.com/recipe/texas-pulled-pork/251886,Texas Pulled Pork,3.7,3,150,974,"{u'butter': u'37.5 ml', u'Garlic cloves': u'2.5 large', u'chili powder': u'18.75 ml', u'pork shoulder roast': u'2.5 kg', u'hamburger buns': u'10', u'chicken broth': u'147.5 ml', u'Worcestershire sauce': u'18.75 ml', u'thyme': u'8.75 ml', u'Yellow mustard': u'18.75 ml', u'Brown sugar': u'73.75 ml', u'apple cider vinegar': u'147.5 ml', u'barbecue sauce': u'296.25 ml', u'Vegetable oil': u'6.25 ml', u'extra large onion': u'1.25'}"
5141,https://www.bigoven.com/recipe/slow-cooked-chili/185747,Slow Cooked Chili,4.6,5,45,574,"{u'chopped onion': u'443.75 ml', u'Pepper': u'6.25 ml', u'chili powder': u'37.5 ml', u'Garlic Cloves': u'2.5', u'Ground Turkey': u'0.5625 kg', u'Cumin': u'18.75 ml', u'Ground Beef': u'0.5625 kg', u'Cayenne Pepper': u'', u'Crushed or Diced Tomatoes': u'1.25 28oz Can', u'Kidney Beans': u'2.5 16oz Cans', u'Chopped Green Pepper': u'296.25 ml', u'Whole Tomatoes': u'1.25 28oz Can', u'salt': u'12.5 ml'}"
5142,https://www.bigoven.com/recipe/english-beef-pot-pie/82788,English Beef Pot Pie,5,1,60,641,"{u'Pepper': u'2.5 ml', u'Onion': u'2.5 large', u'Flour': u'110 ml', u'Carrots': u'5', u'*****BISCUIT TOPPING******': u'2.5', u'Potatoes': u'7.5', u'Whole tomatoes': u'2.5 16-oz can', u'Salt': u'12.5 ml', u'Beef round steak*': u'2.275 kg'}"
5143,https://www.bigoven.com/recipe/garlic-roasted-chicken-crockpot/89663,Garlic Roasted Chicken-Crockpot,NA,NA,45,5676,"{u'Pepper': u'', u'Roasting chicken': u'20 kg', u'Sweet butter': u'1.1 kg', u'Chicken broth': u'1180 ml', u'Paprika': u'', u'Garlic': u'50', u'Salt': u''}"
5144,https://www.bigoven.com/recipe/honey-glazed-ham/97977,Honey Glazed Ham,5,2,60,253,"{u'Lemon lime soda': u'0.833333333333333 12-oz can', u'Mustard': u'1.66666666666667 ml', u'Cloves; ground': u'1.66666666666667 ml', u'Honey': u'49.1666666666667 ml', u'Cinnamon; ground': u'0.833333333333333 ml', u'Ham; boneless': u'1.66666666666667 kg'}"
5145,https://www.bigoven.com/recipe/arroz-con-pollo/165280,Arroz Con Pollo,5,1,90,1222,"{u'olive oil': u'147.5 ml', u'Tomato': u'2267.5 g', u'Bay leaf': u'2.5 ea', u'Onions': u'295 ml', u'Black pepper': u'0.775 ml', u'Garlic': u'7.5 cloves', u'Chicken': u'5 kg', u'Rice': u'592.5 ml', u'Salt': u'17.5 ml'}"
5146,https://www.bigoven.com/recipe/cafe-rio-sweet-pork/181281,Cafe Rio Sweet Pork,4.5,2,45,530,"{u'Salsa': u'221.875 ml', u'Cola, root beer, or sprite': u'0.625 can', u'Brown sugar': u'221.875 ml', u'Pork roast': u'1.25 kg'}"
5147,https://www.bigoven.com/recipe/harvest-pork-roast-for-the-crock-pot/164530,Harvest Pork Roast For The Crock Pot,4,1,720,603,"{u'Acorn squash': u'1.25 medium', u'Bay leaf': u'1.25', u'Flour': u'73.75 ml', u'Onion': u'1.25 medium', u'Cooking oil': u'37.5 ml', u'Potatoes': u'5 medium', u'carrots': u'3.75 large', u'Beef bouillon': u'18.75 ml', u'Boneless pork shoulder roast': u'1.25 kg'}"
5148,https://www.bigoven.com/recipe/crockpot-french-dip/176145,Crockpot French Dip,4.1,8,45,573,"{u'Butter': u'98.3333333333333 ml', u'French rolls': u'20', u'Onions': u'3.33333333333333 large', u'Soy sauce': u'196.666666666667 ml', u'Water': u'1971.66666666667 ml', u'Browning sauce': u'11.6666666666667 ml', u'Garlic': u'1.66666666666667 clove', u'Onion soup mix': u'1.66666666666667 envelope', u'Swiss Cheese': u'188.333333333333 g', u'Bottom round roast': u'1.66666666666667 kg'}"
5149,https://www.bigoven.com/recipe/honey-mustard-baked-chicken/98312,Honey-Mustard Baked Chicken,NA,NA,45,501,"{u'Butter': u'147.5 ml', u'Mustard, Dijon': u'73.75 ml', u'Chicken pieces': u'1.25 kg', u'Honey': u'147.5 ml', u'Garlic salt': u'6.25 ml', u'Curry powder': u'6.25 ml'}"
5150,https://www.bigoven.com/recipe/duck-confit/189773,Duck Confit,5,1,90,2756,"{u'Garlic cloves': u'6.25 each', u'Red peppercorn': u'1.25 pinch', u'Thyme': u'2.5 sprigs', u'Lemon zest': u'55 ml', u'Duck fat': u'2.5 kg', u'Duck leg quarters': u'10 each', u'Green peppercorn': u'1.25 pinch', u'Salt': u'1.25 pinch'}"
5151,https://www.bigoven.com/recipe/crockpot-appetizer-ribs/75792,Crockpot Appetizer Ribs,NA,NA,120,735,"{u'Pepper': u'6.25 ml', u'Pineapple juice': u'212.5 g', u'Spareribs': u'2.5 kg', u'Garlic salt': u'6.25 ml', u'Salt': u'6.25 ml', u'Russian salad dressing': u'283.75 g'}"
5152,https://www.bigoven.com/recipe/beef-short-ribs-pacific-style/36117,Beef Short Ribs Pacific Style,4.8,8,60,1308,"{u'Butter': u'37.5 ml', u'Onion': u'2.5', u'Cider vinegar': u'75 ml', u'Catsup': u'395 ml', u'Brown sugar': u'75 ml', u'Beef ribs *': u'2.5 kg', u'Soy sauce': u'110 ml'}"
5153,https://www.bigoven.com/recipe/crockpot-pork-roast/75991,Crockpot Pork Roast,NA,NA,120,593,"{u'garlic powder': u'lg Pinch', u'Lipton ""Golden Onion Soup Mix""': u'2.5 Env', u'Water': u'2.5 Env', u'Pork roast': u'2.5 kg'}"
5154,https://www.bigoven.com/recipe/no-fuss-lazy-day-pot-roast/612172,No Fuss Lazy Day Pot Roast,NA,NA,600,557,"{u'water': u'196.666666666667 ml', u'dried oregano leaves': u'8.33333333333333 ml', u'dried basil leaves': u'8.33333333333333 ml', u'ground black pepper': u'3.33333333333333 ml', u'dried parsley flakes': u'8.33333333333333 ml', u'potatoes': u'6.66666666666667 medium', u'fresh whole baby carrots': u'788.333333333333 ml', u'roasted garlic': u'25 ml', u'beef bottom round roast': u'1.66666666666667 kg', u'celery': u'1.66666666666667 stalk', u'garlic': u'', u""Campbell's\xae Condensed Tomato Soup"": u'508.333333333333 g', u'Italian plum tomato': u'1.66666666666667 medium', u'vinegar': u'8.33333333333333 ml'}"
5155,https://www.bigoven.com/recipe/all-american-pot-roast/169568,All American Pot Roast,4.7,3,360,271,"{u'olive oil': u'6.25 ml', u'pepper': u'2.5 ml', u'Dijon mustard': u'18.75 ml', u'vegetables': u'1.25 bag', u'round roast': u'1.25 kg', u'all-purpose flour': u'55 ml', u'condensed cream of mushroom soup': u'1.25 can', u'Dried thyme': u'2.5 ml', u'Salt': u'6.25 ml'}"
5156,https://www.bigoven.com/recipe/crockpot-paleo-beef-stroganoff/1213474,Crockpot Paleo Beef Stroganoff,4,1,345,552,"{u'Garlic Powder': u'12.5 ml', u'Beef Stew meat': u'2.275 kg', u'Onion': u'1.25 whole', u'Thyme': u'12.5 ml', u'Red Wine Vinegar': u'25 ml', u'Onion powder': u'12.5 ml', u'Pepper': u'5 ml', u'Paprika': u'25 ml', u'Mushroms': u'567.5 g', u'Cocounut Cream': u'197.5 ml', u'Salt': u'25 ml'}"
5157,https://www.bigoven.com/recipe/awesome-crockpot-pork-chops/212789,Awesome Crockpot Pork Chops,NA,NA,45,465,"{u'chicken broth': u'592.5 ml', u'onion soup': u'2.5 package', u'pork chops': u'10 each'}"
5158,https://www.bigoven.com/recipe/easy-crockpot-chicken-stuffing/345936,Easy Crockpot Chicken & Stuffing,4.5,2,45,514,"{u'Chicken breasts': u'10', u'Stove Top stuffing mix': u'425 g', u'Sour cream': u'295 ml', u'Cream of chicken soup': u'2.5 can'}"
5159,https://www.bigoven.com/recipe/cheesy-tortellini-crockpot-soup/943085,Cheesy Tortellini Crockpot Soup,5,1,45,6,"{u'pepper': u'', u'cream cheese': u'1.25 8 oz block', u'frozen tortillini': u'16 oz bag', u'vegetable broth': u'1182.5 ml', u'salt': u'', u'diced tomatoes': u'2.5 15oz can'}"
5160,https://www.bigoven.com/recipe/crockpot-chicken-parmigiana/75877,Crockpot Chicken Parmigiana,3,1,45,490,"{u'Butter': u'196.666666666667 ml', u'Chicken breasts': u'5', u'Pepper': u'1.66666666666667 ml', u'Dry bread crumbs': u'395 ml', u'pizza sauce': u'1.66666666666667 10.5-oz can', u'Salt': u'8.33333333333333 ml', u'egg plant': u'1.66666666666667 small', u'mozzarella cheese': u'10 Slices', u'Egg': u'1.66666666666667'}"
5161,https://www.bigoven.com/recipe/curried-sausages/161450,Curried Sausages,4.7,3,45,630,"{u'Tomato': u'1.66666666666667 12-oz can', u'Chilli': u'1.66666666666667 small', u'Sausage': u'1.66666666666667 kilogram', u'Apple': u'1.66666666666667 medium', u'Onion': u'1.66666666666667 large', u'Frozen peas': u'394.333333333333 milliliters', u'Pepper': u'0.0', u'Carrot': u'1.66666666666667 can (16 oz)', u'Garlic': u'3.33333333333333 cloves', u'Curry powder': u'74 mililiters', u'Salt': u'0.0', u'Vegetable oil': u'24.6666666666667 mililiters'}"
5162,https://www.bigoven.com/recipe/swiss-steak/171607,Swiss Steak,4,1,45,811,"{u'beefy onion soup mix': u'10 package', u'round steak': u'4.5 kg', u'Salt and pepper': u'', u'Beef broth': u'10 can', u'Rosemary': u'10 pinch', u'diced tomatoes': u'10 can'}"
5163,https://www.bigoven.com/recipe/beef-burgundy/35351,Beef Burgundy,4.7,3,45,1169,"{u'Thyme': u'5 ml', u'Beef': u'2.5 kg', u'Onion': u'2.5 each', u'Flour': u'110 ml', u'Bacon': u'15 slices', u'Burgundy': u'1182.5 ml', u'Beef broth': u'2.5 can', u'Mushrooms': u'0.575 kg', u'Carrot': u'2.5 each', u'Garlic': u'5 cloves', u'Tomato paste': u'37.5 ml', u'Bay leaf': u'2.5 each', u'Salt': u'12.5 ml'}"
5164,https://www.bigoven.com/recipe/nanas-pork-butt/183511,Nana's Pork Butt,5,1,210,189,"{u'Olive oil': u'75 ml', u'': u'', u'Pepper': u'37.5 ml', u'Pork butt': u'2.5', u'Garlic': u'60 cloves', u'Chicken stock (optional)': u'295 ml', u'Salt': u'37.5 ml'}"
5165,https://www.bigoven.com/recipe/crockpot-corned-beef/1224,Crockpot Corned Beef,NA,NA,60,491,"{u'Bay Leaves': u'2.85714285714286', u'Water': u'', u'corned beef brisket': u'2.85714285714286 kg', u'Garlic': u'2.85714285714286', u'cabbage': u'1.42857142857143 Head', u'Onions': u'168.571428571429 ml'}"
5166,https://www.bigoven.com/recipe/crock-pot-ranch-pork-chops/591847,Crock Pot Ranch Pork Chops,5,1,240,260,"{u'Cream of Chicken Soup': u'1.66666666666667 can', u'Ranch dressing Mix': u'1.66666666666667 packet', u'Pork Chops': u'1.66666666666667 package'}"
5167,https://www.bigoven.com/recipe/crock-pot-chicken-and-black-beans/211281,Crock pot chicken and black beans,4,1,45,NA,"{u'salsa': u'2.5 jar (15 oz)', u'black beans': u'2.5 cans (15 oz)', u'Chicken breasts boneless and skinless': u'4-5', u'frozen sweet corn': u'2.5 bag (15 oz)', u'Cream cheese': u'2.5 package (8 oz)'}"
5168,https://www.bigoven.com/recipe/crockpot-porkchops-stuffing/406736,Crockpot Porkchops & Stuffing,NA,NA,30,803,"{u'Thick boneless pork chops': u'10', u'cream of mushroom soup': u'2.5 can', u'onion soup mix': u'2.5 packet', u'water': u'1182.5 ml', u'stovetop stuffing': u'2.5 package'}"
5169,https://www.bigoven.com/recipe/crockpot-meatballs/226319,Crockpot Meatballs,4,2,45,486,"{u'Meatballs': u'4 Pounds', u'Lemon juice': u'1 Tablespoon', u'Worcestershire sauce': u'1 Tablespoon', u'Ketchup': u'24 Ounces', u'Grape jelly': u'12 Ounces'}"
5170,https://www.bigoven.com/recipe/slow-cooked-barbecued-ribs/215552,Slow Cooked Barbecued Ribs,NA,NA,240,877,"{u'Onion and Mushroom Soup Mix': u'2.5 envelope', u'Worcestershire sauce': u'A few dabs', u'Barbecue Sauce': u'', u'Pork Loin Back Ribs': u'5 kg', u'Yellow Onion': u'2.5 medium'}"
5171,https://www.bigoven.com/recipe/crock-pot-indonesian-chicken/178942,Crock-pot Indonesian Chicken,5,1,480,471,"{u'Soy sauce': u'73.3333333333333 ml', u'Cayenne pepper': u'3.33333333333333 ml', u'Sesame oil': u'25 ml', u'Chicken thighs': u'20', u'Garlic': u'6.66666666666667 cloves', u'Ginger root': u'36.6666666666667 ml', u'Peanut butter': u'131.666666666667 ml'}"
5172,https://www.bigoven.com/recipe/crock-pot-turkey/165706,Crock Pot Turkey,5,1,45,83,"{u'Cream of Chicken Soup': u'2.5 large can', u'Celery': u'', u'Pepper': u'', u'Turkey breast': u'2.5'}"
5173,https://www.bigoven.com/recipe/pernil-roasted-pork-shoulder/178754,Pernil (roasted Pork Shoulder),5,2,7200,396,"{u'Red Sofrito': u'49.1666666666667 ml', u'Pork Shoulder': u'1.66666666666667 kg', u'handful fresh oregano': u'0.833333333333333 ea', u'black pepper': u'12.5 ml', u'garlic': u'3.33333333333333 each', u'Sea Salt': u'49.1666666666667 ml'}"
5174,https://www.bigoven.com/recipe/vegetarian-lentil-taco-meat-filling/184572,Vegetarian Lentil Taco Meat Filling,4,2,480,79,"{u'Olive oil': u'4.16666666666667 ml', u'Lentils': u'197.5 ml', u'Onion': u'197.5 ml', u'Chili powder': u'12.5 ml', u'Vegetable bouilon cubes': u'1.66666666666667', u'Cumin': u'8.33333333333333 ml', u'Water': u'330.833333333333 g', u'Oregano': u'4.16666666666667 ml', u'Salsa': u'197.5 ml', u'Garlic clove': u'0.833333333333333'}"
5175,https://www.bigoven.com/recipe/round-steak-with-rich-gravy/45775,Round Steak with Rich Gravy,4.5,2,30,332,"{u'Water': u'118 ml', u'onion soup mix': u'2 1.5-oz pkg', u'Round steak': u'1.82 kg', u'condensed cream of Mushroom soup': u'2 10.5-oz'}"
5176,https://www.bigoven.com/recipe/crockpot-pork-chops/75989,Crockpot Pork Chops,4.7,3,30,274,"{u'Vinegar': u'98.3333333333333 ml', u'Ground cinammon': u'3.33333333333333 ml', u'Syrup from drained Peaches': u'98.3333333333333 ml', u'tomato sauce': u'1.66666666666667 8-oz can', u'Brown sugar': u'98.3333333333333 ml', u'Boneless porkchops': u'10'}"
5177,https://www.bigoven.com/recipe/crockpot-basic-pot-roast/75820,Crockpot Basic Pot Roast,4,2,120,1280,"{u'Seasoned salt': u'', u'Pot roast': u'3.33333333333333 kg', u'Potatoes': u'11.6666666666667', u'Carrots': u'11.6666666666667', u'Beef bouillon (cubes)': u'5 cubes', u'Water': u'295 ml', u'Onions': u'8.33333333333333 md'}"
5178,https://www.bigoven.com/recipe/crockpot-cheese-and-macaroni/75851,Crockpot Cheese and Macaroni,NA,NA,30,4615,"{u'Butter': u'5', u'elbow macaroni': u'10 small box', u'Cheddar cheese': u'7100 ml', u'Eggs': u'30', u'salt and pepper': u'', u'Homogenized milk': u'3550 ml', u'Evaporated milk': u'10 cn'}"
5179,https://www.bigoven.com/recipe/hamburger-and-potato-meal/95273,Hamburger and Potato Meal,NA,NA,60,871,"{u'Pepper': u'1.66666666666667 ml', u'Thyme': u'3.33333333333333 ml', u'Potatoes': u'10', u'Cream of mushroom soup': u'1.66666666666667 cn', u'Ground beef': u'1.13333333333333 kg', u'Water': u'196.666666666667 ml', u'garlic': u'1.66666666666667 clove', u'Onions': u'3.33333333333333'}"
5180,https://www.bigoven.com/recipe/stuffed-shells/157752,Stuffed Shells,4.7,6,45,1665,"{u'': u'', u'Parmesan cheese': u'1180 ml', u'onion': u'10', u'parsley': u'10 tbs', u'pasta shells': u'180 jumbo', u'garlic': u'10 clove', u'Mozzarella cheese': u'4730 ml', u'egg': u'10', u'lean ground beef': u'4.5 kg', u'seasoned bread crumbs': u'1180 ml'}"
5181,https://www.bigoven.com/recipe/crock-pot-beef-stroganoff/75687,Crock Pot Beef Stroganoff,NA,NA,60,2566,"{u'Onion': u'2370 ml', u'Cream of mushroom soup': u'20 cn', u'Round steak': u'6.8 kg', u'Paprika': u'50 ml', u'Water': u'1180 ml', u'Margarine': u'590 ml', u'Sour cream': u'2370 ml'}"
5182,https://www.bigoven.com/recipe/crockpot-eggplant-parmesan/168583,Crockpot Eggplant Parmesan,5,2,45,3719,"{u'olive oil': u'', u'Parmesan cheese': u'295 ml', u'Flour': u'110 ml', u'Eggs': u'5', u'Water': u'197.5 ml', u'marinara sauce': u'2267.5 g', u'eggplant': u'10 medium', u'Mozzarella cheese': u'1135 g', u'Seasoned bread crumbs': u'197.5 ml'}"
5183,https://www.bigoven.com/recipe/crockpot-lasagna/177082,Crockpot Lasagna,4,1,310,306,"{u'Mozzarella cheese': u'788.333333333333 ml', u'Frozen cheese ravioli': u'1.66666666666667 24-oz package', u'spaghetti sauce': u'1.66666666666667 28-oz jar'}"
5184,https://www.bigoven.com/recipe/adobo-chicken/174957,Adobo Chicken,4.7,3,45,515,"{u'Vinegar': u'147.5 ml', u'Bay leaf': u'7.5 each', u'Soy sauce': u'147.5 ml', u'Black Pepper': u'12.5 ml', u'Garlic': u'2.5 clove', u'Brown Sugar': u'37.5 ml', u'Chicken': u'2.275 kg', u'Salt': u''}"
5185,https://www.bigoven.com/recipe/slow-cooked-brown-sugar-chicken-sweet-potatoes-from-eatathomecookscom/603788,Slow Cooked Brown Sugar Chicken & Sweet Potatoes (from eatathomecooks.com),3.8,4,45,374,"{u'boneless chicken breast': u'3.33333333333333 lbs.', u'potatoes peeled and cut in chunks': u'5 sweet', u'butter': u'8.33333333333333 Tbs.', u'salt and pepper': u'', u'brown sugar': u'98.3333333333333 ml'}"
5186,https://www.bigoven.com/recipe/chops-in-a-crock-pot/69144,Chops in a Crock Pot,4.8,4,30,405,"{u'Cream of chicken soup': u'496.666666666667 g', u'Pork chops': u'10', u'Worcestershire Sauce': u'16.6666666666667 ml', u'Catsup': u'73.3333333333333 ml', u'Onion': u'1.66666666666667'}"
5187,https://www.bigoven.com/recipe/pork-chops-with-mushroom-gravy/167690,Pork Chops with Mushroom Gravy,4,1,80,482,"{u'Vegetable oil': u'37.5 ml', u'Parmesan cheese': u'75 ml', u'milk': u'295 ml', u'Pork Chops': u'10 ea', u'Bread crumbs': u'295 ml', u'Mushroom soup': u'2.5 12-oz can'}"
5188,https://www.bigoven.com/recipe/creamy-italian-chicken/157900,Creamy Italian Chicken,4.7,3,45,298,"{u'Mushroom': u'2.5 can', u'Cream cheese': u'2.5 pkg.', u'Water': u'295 ml', u'condensed cream of chicken soup': u'2.5 can', u'Italian salad dressing mix': u'2.5 envelope', u'chicken breast halves': u'10 boneless'}"
5189,https://www.bigoven.com/recipe/swiss-chicken-crockpot/169848,Swiss Chicken - Crockpot,2.7,3,45,2410,"{u'Chicken breasts': u'15', u'Butter': u'295 ml', u'Pepper': u'', u'Worcestershire Sauce': u'', u'Cream of mushroom soup': u'2.5 can (12 oz)', u'Tabasco sauce': u'', u'Herb seasoned stuffing mix': u'1182.5 ml', u'Swiss': u'15 slices', u'Seasoning salt': u'', u'Milk': u'147.5 ml'}"
5190,https://www.bigoven.com/recipe/crock-pot-macaroni-and-cheese/75724,Crock Pot Macaroni and Cheese,NA,NA,30,3943,"{u'Butter': u'1180 ml', u'milk': u'3550 ml', u'sharp cheddar': u'7100 ml', u'macaroni': u'10 16-oz package', u'Salad oil': u'150 ml', u'Salt': u'50 ml', u'evaporated milk': u'10 13-oz can'}"
5191,https://www.bigoven.com/recipe/absolute-corned-beef/180072,Absolute Corned Beef,4,2,1803,2,"{u""Zatarain's Crab Boil"": u'2.5', u'Garlic': u'5', u'Corned Beef': u'2.5'}"
5192,https://www.bigoven.com/recipe/crock-pot-chicken-cordon-bleu/175617,Crock-pot Chicken Cordon Bleu,4,2,60,2620,"{u'chicken breasts': u'7.5', u'Water': u'147.5 ml', u'Cold water': u'147.5 ml', u'bacon': u'15 slices', u'White wine': u'295 ml', u'Cornstarch': u'12.5 ml', u'chicken bouillon': u'12.5 ml', u'swiss cheese': u'15 slices', u'thin ham': u'15 slices'}"
5193,https://www.bigoven.com/recipe/southern-baked-chicken/163240,Southern Baked Chicken,3.5,2,60,1088,"{u'Chicken breasts': u'10', u'Salt': u'50 ml', u""Tony Chachere's"": u'50 ml', u'Crushed red pepper': u'50 ml', u'Worcestershire Sauce': u'196.666666666667 ml', u'Water': u'395 ml', u'Black pepper': u'50 ml', u'Oregano': u'50 ml', u'Rosemary': u'50 ml'}"
5194,https://www.bigoven.com/recipe/all-day-macaroni-and-cheese/158989,All Day Macaroni And Cheese,5,1,45,4687,"{u'Eggs': u'20 whole', u'pet milk': u'10 12-oz can', u'Black pepper': u'50 ml', u'Elbow Macaroni Noodles': u'2270 g', u'sharp cheddar cheese': u'4540 g', u'Salt': u'50 ml', u'milk': u'4140 ml'}"
5195,https://www.bigoven.com/recipe/beef-brisket-in-beer/35329,Beef Brisket in Beer,5,1,60,290,"{u'Pepper': u'1.25 ml', u'Bay leaf': u'1.25', u'Onion': u'2.5', u'Cornstarch': u'37.5 ml', u'Water': u'37.5 ml', u'Chili sauce': u'73.75 ml', u'Beer': u'296.25 ml', u'Garlic': u'1.25', u'Brown sugar': u'37.5 ml', u'Dried thyme': u'2.5 ml', u'Beef roast': u'1.25 kg', u'Salt': u'1.25 ml'}"
5196,https://www.bigoven.com/recipe/corned-beef-slow-cooked/174746,"Corned Beef, Slow Cooked",4.8,4,480,584,"{u'Garlic Powder': u'', u'Pepper': u'', u'Carrots': u'25', u'Onions': u'5', u'Crushed Red Pepper': u'5 ml', u'beef broth': u'592.5 ml', u'Yellow Mustard': u'', u'Brown Sugar': u'', u'Red Skin Potatoes': u'25', u'Cabbage': u'5 heads', u'Salt': u'2.5', u'Corned Beef': u'2.5 large'}"
5197,https://www.bigoven.com/recipe/creamed-chicken-with-peas-and-carrots-joanna-lund/163208,Creamed Chicken with Peas and Carrots - Joanna Lund,4,2,45,191,"{u'Healthy Request Cream of Chicken Soup': u'2.5 10.75-oz can', u'sliced mushrooms': u'295 ml', u'Water': u'75 ml', u'Dried parsley flakes': u'12.5 ml', u'Black pepper': u'1.55 ml', u'frozen diced or sliced carrots': u'887.5 ml', u'chicken breast': u'887.5 ml', u'frozen peas': u'1182.5 ml'}"
